genome,completeness,contamination,location,length,N50,centrality
nhnw_bin.151.fa.gz,86.24,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.151.fa.gz,1651886.0,23155.0,0.0
nhnw_bin.343.fa.gz,86.22,4.029,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.343.fa.gz,2443506.0,11339.0,0.0
nhnw_bin.531.fa.gz,86.21,1.006,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.531.fa.gz,2168414.0,59048.0,0.0
nhnw_bin.369.fa.gz,86.11,1.851,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.369.fa.gz,2834589.0,118233.0,0.0
nhnw_bin.494.fa.gz,86.1,0.705,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.494.fa.gz,1990849.0,73942.0,0.0
nhnw_bin.397.fa.gz,85.99,1.604,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.397.fa.gz,2119377.0,38041.0,0.0
nhnw_bin.225.fa.gz,85.99,1.587,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.225.fa.gz,1965985.0,56462.0,0.0
nhnw_bin.272.fa.gz,85.9,6.729,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.272.fa.gz,2045730.0,8575.0,0.0
nhnw_bin.384.fa.gz,85.87,1.497,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.384.fa.gz,2026308.0,10759.0,0.0
nhnw_bin.387.fa.gz,85.81,0.705,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.387.fa.gz,2179756.0,13292.0,0.0
nhnw_bin.88.fa.gz,85.69,3.02,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.88.fa.gz,2117970.0,7980.0,0.0
nhnw_bin.544.fa.gz,85.62,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.544.fa.gz,1739811.0,55447.0,0.0
nhnw_bin.456.fa.gz,85.52,9.493,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.456.fa.gz,1858761.0,78358.0,0.0
nhnw_bin.515.fa.gz,85.48,1.612,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.515.fa.gz,1896898.0,15157.0,0.0
nhnw_bin.262.fa.gz,85.44,1.904,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.262.fa.gz,1364682.0,25914.0,0.0
nhnw_bin.217.fa.gz,85.43,4.92,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.217.fa.gz,2027126.0,12670.0,0.0
nhnw_bin.247.fa.gz,85.36,2.348,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.247.fa.gz,1673853.0,20246.0,0.0
nhnw_bin.486.fa.gz,85.34,1.995,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.486.fa.gz,1239954.0,5928.0,0.0
nhnw_bin.447.fa.gz,85.3,1.282,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.447.fa.gz,2095336.0,58766.0,0.0
nhnw_bin.221.fa.gz,85.28,5.743,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.221.fa.gz,1894467.0,27044.0,0.0
nhnw_bin.175.fa.gz,85.28,4.032,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.175.fa.gz,1941192.0,91189.0,0.0
nhnw_bin.460.fa.gz,85.22,1.647,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.460.fa.gz,2309394.0,7266.0,0.0
nhnw_bin.503.fa.gz,85.17,0.866,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.503.fa.gz,1530462.0,10634.0,0.0
nhnw_bin.179.fa.gz,85.17,0.349,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.179.fa.gz,1661648.0,33109.0,0.0
nhnw_bin.168.fa.gz,84.89,8.86,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.168.fa.gz,2013973.0,22815.0,0.0
nhnw_bin.453.fa.gz,84.83,8.426,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.453.fa.gz,1344376.0,109848.0,0.0
nhnw_bin.91.fa.gz,84.81,1.476,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.91.fa.gz,2129785.0,5853.0,0.0
nhnw_bin.300.fa.gz,84.73,1.006,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.300.fa.gz,1883174.0,52878.0,0.0
nhnw_bin.35.fa.gz,84.65,2.009,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.35.fa.gz,2257148.0,12897.0,0.0
nhnw_bin.477.fa.gz,84.61,4.273,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.477.fa.gz,1625054.0,52294.0,0.0
nhnw_bin.371.fa.gz,84.53,1.891,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.371.fa.gz,1578167.0,9226.0,0.0
nhnw_bin.543.fa.gz,84.52,2.23,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.543.fa.gz,2018573.0,6191.0,0.0
nhnw_bin.538.fa.gz,84.48,5.094,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.538.fa.gz,1755270.0,46730.0,0.0
nhnw_bin.427.fa.gz,84.34,0.953,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.427.fa.gz,1518102.0,16921.0,0.0
nhnw_bin.203.fa.gz,84.28,1.262,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.203.fa.gz,1598639.0,14055.0,0.0
nhnw_bin.474.fa.gz,84.18,2.546,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.474.fa.gz,2239656.0,23512.0,0.0
nhnw_bin.407.fa.gz,84.14,6.081,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.407.fa.gz,1566604.0,26731.0,0.0
nhnw_bin.402.fa.gz,84.12,0.174,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.402.fa.gz,1440750.0,25986.0,0.0
nhnw_bin.222.fa.gz,84.09,0.241,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.222.fa.gz,2020219.0,7713.0,0.0
nhnw_bin.380.fa.gz,84.01,1.02,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.380.fa.gz,1896874.0,10629.0,0.0
nhnw_bin.372.fa.gz,83.97,1.296,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.372.fa.gz,2089371.0,26325.0,0.0
nhnw_bin.448.fa.gz,83.89,0.824,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.448.fa.gz,1348438.0,4821.0,0.0
nhnw_bin.21.fa.gz,83.67,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.21.fa.gz,1323322.0,11285.0,0.0
nhnw_bin.312.fa.gz,83.55,4.474,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.312.fa.gz,2109707.0,12828.0,0.0
nhnw_bin.420.fa.gz,83.46,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.420.fa.gz,1449740.0,86351.0,0.0
nhnw_bin.254.fa.gz,83.45,1.118,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.254.fa.gz,1413952.0,9486.0,0.0
nhnw_bin.391.fa.gz,83.43,1.169,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.391.fa.gz,1912087.0,29426.0,0.0
nhnw_bin.513.fa.gz,83.33,9.955,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.513.fa.gz,4092714.0,60475.0,0.0
nhnw_bin.469.fa.gz,83.33,1.333,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.469.fa.gz,1454019.0,15738.0,0.0
nhnw_bin.253.fa.gz,83.33,1.342,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.253.fa.gz,1725809.0,59322.0,0.981912
nhnw_bin.213.fa.gz,83.19,1.203,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.213.fa.gz,1336570.0,44246.0,0.0
nhnw_bin.182.fa.gz,83.17,2.876,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.182.fa.gz,3138828.0,11808.0,0.0
nhnw_bin.99.fa.gz,83.14,5.617,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.99.fa.gz,1151217.0,10526.0,0.0
nhnw_bin.491.fa.gz,83.13,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.491.fa.gz,1620226.0,7831.0,0.0
nhnw_bin.242.fa.gz,83.11,7.017,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.242.fa.gz,4541536.0,39770.0,0.0
nhnw_bin.439.fa.gz,83.1,2.515,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.439.fa.gz,2017010.0,14610.0,0.0
nhnw_bin.362.fa.gz,83.04,2.244,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.362.fa.gz,1679453.0,6140.0,0.0
nhnw_bin.429.fa.gz,82.94,3.502,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.429.fa.gz,2207728.0,6102.0,0.0
nhnw_bin.220.fa.gz,82.87,1.404,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.220.fa.gz,968144.0,59526.0,0.0
nhnw_bin.457.fa.gz,82.8,2.091,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.457.fa.gz,1674076.0,79208.0,0.0
nhnw_bin.394.fa.gz,82.79,2.323,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.394.fa.gz,2169264.0,9809.0,0.0
nhnw_bin.122.fa.gz,82.75,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.122.fa.gz,1524599.0,129623.0,0.0
nhnw_bin.530.fa.gz,82.69,1.95,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.530.fa.gz,1179869.0,31651.0,0.0
nhnw_bin.279.fa.gz,82.67,2.288,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.279.fa.gz,3050027.0,11816.0,0.0
nhnw_bin.94.fa.gz,82.61,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.94.fa.gz,1600796.0,83092.0,0.0
nhnw_bin.430.fa.gz,82.55,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.430.fa.gz,1638042.0,87998.0,0.0
nhnw_bin.602.fa.gz,82.24,4.969,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.602.fa.gz,2152723.0,14194.0,0.0
nhnw_bin.569.fa.gz,82.24,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.569.fa.gz,1327058.0,29017.0,0.0
nhnw_bin.239.fa.gz,82.15,3.521,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.239.fa.gz,1326411.0,6500.0,0.0
nhnw_bin.284.fa.gz,82.04,1.307,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.284.fa.gz,1566685.0,26696.0,0.0
nhnw_bin.93.fa.gz,81.96,1.864,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.93.fa.gz,2004929.0,17753.0,0.0
nhnw_bin.72.fa.gz,81.94,2.034,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.72.fa.gz,1659484.0,5825.0,0.0
nhnw_bin.389.fa.gz,81.91,3.399,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.389.fa.gz,2252803.0,17592.0,0.0
nhnw_bin.282.fa.gz,81.85,1.265,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.282.fa.gz,1858170.0,88358.0,0.0
nhnw_bin.17.fa.gz,81.85,2.688,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.17.fa.gz,1778185.0,50790.0,0.0
nhnw_bin.341.fa.gz,81.68,2.684,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.341.fa.gz,1567821.0,5924.0,0.0
nhnw_bin.106.fa.gz,81.52,3.703,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.106.fa.gz,1769531.0,14304.0,0.0
nhnw_bin.37.fa.gz,81.39,1.555,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.37.fa.gz,2021933.0,113656.0,0.0
nhnw_bin.465.fa.gz,81.29,0.732,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.465.fa.gz,1820006.0,7958.0,0.0
nhnw_bin.185.fa.gz,81.04,0.188,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.185.fa.gz,2148114.0,31358.0,0.0
nhnw_bin.277.fa.gz,80.89,0.561,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.277.fa.gz,1085358.0,4902.0,0.0
nhnw_bin.141.fa.gz,80.84,0.123,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.141.fa.gz,1907699.0,37111.0,0.0
nhnw_bin.517.fa.gz,80.83,1.23,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.517.fa.gz,2124502.0,4739.0,0.0
nhnw_bin.434.fa.gz,80.81,0.632,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.434.fa.gz,1807818.0,9992.0,0.0
nhnw_bin.40.fa.gz,80.76,2.684,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.40.fa.gz,3726067.0,67314.0,0.0
nhnw_bin.108.fa.gz,80.71,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.108.fa.gz,1646455.0,96269.0,0.0
nhnw_bin.291.fa.gz,80.69,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.291.fa.gz,2122529.0,28332.0,0.0
nhnw_bin.84.fa.gz,80.66,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.84.fa.gz,1607593.0,26903.0,0.0
nhnw_bin.304.fa.gz,80.53,6.526,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.304.fa.gz,1292744.0,7904.0,0.0
nhnw_bin.19.fa.gz,80.47,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.19.fa.gz,1441884.0,66616.0,0.0
nhnw_bin.166.fa.gz,80.24,2.013,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.166.fa.gz,1878253.0,10141.0,0.0
nhnw_bin.587.fa.gz,80.23,0.671,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.587.fa.gz,1502645.0,11288.0,0.0
nhnw_bin.338.fa.gz,80.1,0.403,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.338.fa.gz,1243602.0,219113.0,0.0
nhnw_bin.437.fa.gz,80.05,8.09,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.437.fa.gz,2168144.0,9798.0,0.0
nhnw_bin.280.fa.gz,80.03,0.335,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.280.fa.gz,1378996.0,29646.0,0.0
nhnw_bin.245.fa.gz,80.0,2.797,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.245.fa.gz,1392455.0,6782.0,0.0
nhnw_bin.396.fa.gz,79.94,1.19,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.396.fa.gz,1470935.0,5797.0,0.0
nhnw_bin.435.fa.gz,79.91,2.237,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.435.fa.gz,1664416.0,6609.0,0.0
nhnw_bin.356.fa.gz,79.9,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.356.fa.gz,2022665.0,62749.0,0.0
nhnw_bin.346.fa.gz,79.86,6.436,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.346.fa.gz,1683777.0,14293.0,0.0
nhnw_bin.240.fa.gz,79.86,2.41,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.240.fa.gz,2197668.0,5503.0,0.0
nhnw_bin.147.fa.gz,79.77,6.179,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.147.fa.gz,1401478.0,52400.0,0.0
nhnw_bin.286.fa.gz,79.73,0.069,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.286.fa.gz,1407664.0,4357.0,0.0
nhnw_bin.308.fa.gz,79.48,2.564,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.308.fa.gz,1542350.0,74287.0,0.0
nhnw_bin.64.fa.gz,79.38,0.561,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.64.fa.gz,1161838.0,10302.0,0.0
nhnw_bin.34.fa.gz,79.33,1.677,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.34.fa.gz,2270762.0,33782.0,0.0
nhnw_bin.332.fa.gz,79.2,2.034,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.332.fa.gz,2214169.0,4966.0,0.0
nhnw_bin.395.fa.gz,79.19,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.395.fa.gz,1282332.0,70269.0,0.0
nhnw_bin.44.fa.gz,79.13,5.592,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.44.fa.gz,4041235.0,19694.0,0.0
nhnw_bin.62.fa.gz,79.03,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.62.fa.gz,1780517.0,70997.0,0.0
nhnw_bin.63.fa.gz,78.82,1.605,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.63.fa.gz,3148167.0,10120.0,0.0
nhnw_bin.599.fa.gz,78.68,8.724,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.599.fa.gz,1561785.0,3948.0,0.0
nhnw_bin.227.fa.gz,78.46,0.806,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.227.fa.gz,1261043.0,43430.0,0.0
nhnw_bin.482.fa.gz,78.44,3.865,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.482.fa.gz,1635606.0,4295.0,0.0
nhnw_bin.410.fa.gz,78.38,1.29,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.410.fa.gz,3514536.0,28835.0,0.0
nhnw_bin.455.fa.gz,78.18,0.134,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.455.fa.gz,1678283.0,37678.0,0.0
nhnw_bin.348.fa.gz,77.99,8.55,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.348.fa.gz,1641057.0,25146.0,0.0
nhnw_bin.333.fa.gz,77.44,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.333.fa.gz,1093628.0,21507.0,0.0
nhnw_bin.74.fa.gz,77.43,0.254,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.74.fa.gz,1212816.0,8890.0,0.0
nhnw_bin.367.fa.gz,77.33,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.367.fa.gz,953759.0,5683.0,0.0
nhnw_bin.552.fa.gz,77.29,5.248,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.552.fa.gz,1903363.0,4743.0,0.0
nhnw_bin.167.fa.gz,77.27,1.342,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.167.fa.gz,2379835.0,4655.0,0.0
nhnw_bin.575.fa.gz,77.16,2.258,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.575.fa.gz,1938664.0,64091.0,0.0
nhnw_bin.363.fa.gz,76.93,1.342,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.363.fa.gz,1807741.0,92506.0,0.0
nhnw_bin.377.fa.gz,76.88,1.075,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.377.fa.gz,1179562.0,4915.0,0.0
nhnw_bin.255.fa.gz,76.88,2.419,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.255.fa.gz,3227783.0,74130.0,0.0
nhnw_bin.183.fa.gz,76.82,3.508,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.183.fa.gz,3783119.0,22789.0,0.0
nhnw_bin.581.fa.gz,76.8,1.38,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.581.fa.gz,2215585.0,22222.0,0.0
nhnw_bin.528.fa.gz,76.52,2.364,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.528.fa.gz,1491144.0,4435.0,0.0
nhnw_bin.319.fa.gz,76.03,8.852,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.319.fa.gz,2857479.0,6712.0,0.0
nhnw_bin.236.fa.gz,75.93,1.29,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.236.fa.gz,2974368.0,57982.0,0.0
nhnw_bin.436.fa.gz,75.89,1.318,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.436.fa.gz,1713409.0,5230.0,0.0
nhnw_bin.192.fa.gz,75.79,0.158,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.192.fa.gz,1660665.0,5700.0,0.0
nhnw_bin.5.fa.gz,75.65,5.18,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.5.fa.gz,1739993.0,5772.0,0.0
nhnw_bin.115.fa.gz,75.43,7.017,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.115.fa.gz,3419414.0,32909.0,0.0
nhnw_bin.170.fa.gz,75.34,6.896,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.170.fa.gz,2422635.0,9443.0,0.0
nhnw_bin.446.fa.gz,75.26,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.446.fa.gz,951885.0,34592.0,0.0
nhnw_bin.187.fa.gz,75.11,1.342,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.187.fa.gz,1547367.0,4058.0,0.0
nhnw_bin.386.fa.gz,74.86,0.806,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.386.fa.gz,953806.0,39313.0,0.0
nhnw_bin.451.fa.gz,74.54,4.18,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.451.fa.gz,1284531.0,22345.0,0.0
nhnw_bin.545.fa.gz,74.44,1.882,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.545.fa.gz,1669800.0,98364.0,0.0
nhnw_bin.601.fa.gz,74.42,7.303,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.601.fa.gz,2314925.0,4555.0,0.0
nhnw_bin.171.fa.gz,74.4,1.724,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.171.fa.gz,2162891.0,14649.0,0.0
nhnw_bin.361.fa.gz,74.15,5.467,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.361.fa.gz,2174124.0,4752.0,0.0
nhnw_bin.278.fa.gz,74.05,5.037,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.278.fa.gz,2125249.0,16310.0,0.0
nhnw_bin.584.fa.gz,74.02,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.584.fa.gz,1135829.0,601961.0,0.0
nhnw_bin.89.fa.gz,73.81,2.003,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.89.fa.gz,2168491.0,8447.0,0.0
nhnw_bin.307.fa.gz,73.78,1.048,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.307.fa.gz,1499731.0,11824.0,0.0
nhnw_bin.409.fa.gz,73.77,0.185,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.409.fa.gz,1469445.0,4808.0,0.0
nhnw_bin.50.fa.gz,73.7,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.50.fa.gz,1400554.0,6765.0,0.0
nhnw_bin.46.fa.gz,73.42,1.793,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.46.fa.gz,1429270.0,6357.0,0.0
nhnw_bin.572.fa.gz,73.33,5.333,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.572.fa.gz,1016042.0,116732.0,0.0
nhnw_bin.110.fa.gz,73.12,1.754,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.110.fa.gz,3690080.0,18706.0,0.0
nhnw_bin.27.fa.gz,72.99,2.127,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.27.fa.gz,1599650.0,4932.0,0.0
nhnw_bin.428.fa.gz,72.92,1.148,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.428.fa.gz,1930768.0,6607.0,0.0
nhnw_bin.381.fa.gz,72.9,3.523,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.381.fa.gz,1141593.0,9939.0,0.0
nhnw_bin.169.fa.gz,72.88,1.948,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.169.fa.gz,1070210.0,8672.0,0.0
nhnw_bin.274.fa.gz,72.85,1.51,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.274.fa.gz,1532471.0,79178.0,0.0
nhnw_bin.146.fa.gz,72.77,0.0,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.146.fa.gz,1129957.0,132536.0,0.0
nhnw_bin.205.fa.gz,72.71,5.449,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.205.fa.gz,1147993.0,10581.0,0.0
nhnw_bin.488.fa.gz,72.33,6.418,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.488.fa.gz,2013050.0,10593.0,0.0
nhnw_bin.85.fa.gz,72.24,2.631,3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.85.fa.gz,3674078.0,14027.0,0.0
